SessionID,EmpaticaID,fft_pLF,fft_pHF,fft_LFHFratio,fft_VLF,fft_LF,fft_HF,lomb_lf,RMSSD,PNN50,TRI,TINN,lomb_hf,meanV,stdV,sdsd,qr,SessionLabel,SessionLabel2
S10_11,A0133E,41.89772687706929,58.10227312293068,0.8809989124802164,0.3899548114629853,1.6645301930588938,2.444479849370635,0.635540679124385,0.06158373572278539,0.2878715085676073,4.96515933140933,0.024381510416666696,0.579761523860465,0.86399154263594,0.06215318001755157,0.06086683720828951,0.9938100055568998,1,2
S10_12,A0133E,41.36555678156995,58.634443218430036,0.8001882278515599,0.2755600844224945,1.5665023359912962,2.2527445780014173,2.1785979391091845,0.09986989493399605,0.43562174701344575,5.140253482345323,0.018415178571428572,2.244802968638065,0.9147714679089866,0.0937571376590637,0.09822835273011353,0.9768474922436506,1,2
S10_13,A0133E,38.15289008858192,61.84710991141803,0.6855246140277778,0.5263777992839471,1.6904567134963642,2.7833914511028923,1.792158334591726,0.08105287085243355,0.4078819527437253,5.4894421487603315,0.025094696969696958,1.4436395398261666,0.984466278377878,0.08004497311436681,0.08052448322701998,0.984157948293948,3,2
S10_14,A0133E,37.513883798317934,62.48611620168201,0.6548025935790902,0.26467104246287165,1.4941950145165668,2.5387492379929495,0.9383501466496811,0.09937306023965528,0.5057395890958641,5.953400931079507,0.03673735119047619,0.9174789942596582,0.8696250120367913,0.07822421754694411,0.09898537729064909,0.9741782342929748,1,2
S10_15,A0133E,32.216367632483646,67.78363236751635,0.48319538391763156,0.569772503079371,1.4710691358386752,3.222150145704115,0.8002513765213068,0.08127919589304,0.476842105263158,5.1000000000000005,0.015625,1.0387837988309347,1.01149450769231,0.07813718651846048,0.081228651503141,1.0,3,2
S10_16,A0133E,40.14566303235198,59.85433696764802,0.7768920748247174,0.30552638483621364,1.427303364489674,1.9674537398613035,0.39743089304338,0.06072693815659302,0.3326579785403685,4.3357093663911845,0.019176136363636364,0.2875558791366339,0.7453937315666517,0.05336800446215533,0.06061852901296944,1.0,1,2
S10_17,A0133E,40.32007758865207,59.679922411347974,0.7424139626062232,0.20633492334364645,1.384497297987088,2.027870540873537,10.874579941505838,0.15057337948804336,0.5930094576698347,5.4,0.0203125,9.10522174646693,0.9544840163559506,0.13704265642856597,0.14809562712890662,0.9527965821476049,1,2
S10_18,A0133E,41.99044701793927,58.00955298206075,0.7778975397015683,0.47423624186330493,1.691666981169074,2.381553152575759,0.6504235404857381,0.06712825738545308,0.3515720358402609,5.46704761944124,0.02059785017730496,0.5963055183500732,0.8085276642626346,0.06851902413722852,0.06674726144528578,0.9921359453167967,1,2
S10_19,A0133E,37.57659605254664,62.42340394745338,0.6723413402593639,0.24287130602094525,1.5258125691234075,2.603118447073824,9.716494861926028,0.09494318211338938,0.3839803322550413,5.028663701366688,0.02562989672364677,11.327763122092477,0.9504501238102329,0.08461233324538814,0.09390475517294698,0.9883008931249162,1,2
S10_5,A0133E,39.527763615369395,60.472236384630556,0.7001078565970316,0.669642079370592,1.8503600760575891,2.860372060747329,0.5945859951740817,0.0688911510140524,0.395354213312215,5.905449177663032,0.024849397590361446,0.7469221275673323,0.9839335117409003,0.0700706976014273,0.06860991217320064,0.9931559941229091,1,2
S10_6,A0133E,39.82196724533868,60.17803275466133,0.7516532373686398,0.43501253204212825,1.6645067353091585,2.5709230108127548,1.0740357742479056,0.0803570837831016,0.37352162195004146,5.74423923366938,0.024844898897058824,1.0961908136547076,0.835919090168639,0.08196217657309333,0.07988556805729706,0.9841603217923607,1,2
S10_7,A0133E,41.65948863121127,58.34051136878877,0.8344212738561156,0.343391478393598,1.5662784408954455,2.2940163929094894,0.9267139803444411,0.07678908212379405,0.3555135399540574,5.331668779938012,0.02282652243589743,0.7204527471778027,0.8614703362608009,0.07142466295740381,0.0763778716705496,0.9846407900946275,1,1
S11_12,A021AD,34.21374570808436,65.7862542919156,0.5586121668155433,0.4170820180128817,1.4173293340613002,2.758695592520084,56.815049917185114,0.1201416075552403,0.26863442530070936,4.682020849040101,0.03314821787148599,155.12512668826668,0.6571256579636985,0.10955503830607784,0.11945820621255936,0.9923261780426517,1,2
S11_13,A021AD,34.043187543971044,65.95681245602897,0.5638760034757063,0.3321073212975535,1.3744264350128543,2.7687415598893206,0.535693169750046,0.07068108407216389,0.40213022883412025,5.790776381966226,0.03128551136363639,0.6551085161459766,0.7199759938439273,0.06318089656473785,0.07037622657068664,0.9927887582417143,3,2
S11_14,A021AD,35.409796985507114,64.59020301449287,0.6076427955095277,0.2748609623484579,1.2998004761700903,2.445739770937976,2.3645790173303722,0.07039694322646438,0.29488118336226987,4.772803090781565,0.03052497632575761,3.38481460774457,0.6500994558955956,0.05850355602143712,0.06997232211789375,0.9959448189277957,3,2
S11_15,A021AD,34.63068884157008,65.36931115842995,0.5802214967356844,0.3429833092943026,1.3178270755012695,2.491173690005698,0.2845861099135702,0.06401656496595574,0.3000937253334562,4.823917646930881,0.031213321596244178,0.32942080648458616,0.61301241397137,0.051019702645133086,0.06383182562921244,0.9912628667359416,3,3
S11_16,A021AD,36.46908014506598,63.530919854934005,0.6062440373523826,0.3797377615508682,1.5312558824030538,2.8165686305294417,0.7659903257954801,0.0758615362961758,0.5151072261072259,5.182648740148739,0.029166666666666605,0.854499250046967,0.7101160292220172,0.0710195065526,0.07559763266633279,0.9947692307692307,3,2
S11_17,A021AD,30.340909396441003,69.65909060355902,0.46323937737119125,0.29774160488892704,1.1860563096730552,2.7015237378555077,0.4651438637912755,0.07598819628511742,0.3098739765849879,4.606042813100857,0.030717329545454565,0.8730015887662012,0.676694412463994,0.05449396648067988,0.0758613058151604,0.9899614967310904,1,2
S11_18,A021AD,28.77148220074778,71.22851779925236,0.4257991788493043,0.4454581135631307,1.4365214201929117,3.519614574097845,0.38362525836444855,0.08280577780378,0.4272430249045043,5.70661151659074,0.030162883254716936,0.784923743565535,0.7498231421985742,0.0673997291445131,0.08265832231358997,0.9910854959652062,1,1
S11_19,A021AD,35.96446092013546,64.03553907986452,0.5927596502297224,0.16044863587869065,1.2218156938361477,2.2100815245070553,0.6633834259002491,0.08806151614115681,0.43717903305151434,5.6504949494949495,0.0271875,0.6328657680808601,0.6976583437629539,0.07403323781094182,0.08773767177977267,0.9688570834200125,1,1
S11_20,A021AD,31.5160978177748,68.48390218222517,0.4918039349376668,0.32861531535665073,1.4229589506445912,3.1785989402481563,0.3926223777955821,0.08287068684102668,0.4804510535869547,5.925975421536427,0.028977382330246902,0.5228905257901194,0.7562647148635601,0.06673681904086558,0.08268551124959923,0.9857446922210292,1,2
S11_21,A021AD,33.721615302092324,66.27838469790771,0.5469439555014659,0.46553299097070916,1.4911674455116055,2.9718292128626334,2470.000082604114,0.28017428110065595,0.36035467629225043,5.793699797993043,0.03264904698581564,2283.1524211632795,0.7383929715281154,0.26681589927727783,0.2747043011207183,0.9894996732451093,3,2
S11_22,A021AD,33.66669883342865,66.33330116657135,0.5526997658978097,0.30021103042260566,1.2718837647498824,2.485156852545387,0.15725252196217515,0.04990269043991562,0.23592600683003076,4.399659484809561,0.028368340163934427,0.1715226825251377,0.6300005227428594,0.040047010918211806,0.049794579578584575,0.9943130529976774,3,2
S11_23,A021AD,40.16206048830173,59.83793951169827,0.801541649016595,0.14690365096287247,1.3787775218317315,2.1361011443406968,13.303228963613211,0.12782005997000198,0.37357497529494627,4.990713870748594,0.022726176697530853,13.830773844919285,0.6645723924270983,0.10247177922001423,0.12753466552109363,0.9862682243637693,3,2
S11_24,A021AD,33.72615026646934,66.27384973353071,0.5497039430612863,0.43749257001683,1.5317690804049944,3.0890617363894255,0.21637390566067755,0.057414772376314385,0.2963391013256141,4.951827921486075,0.03249007936507931,0.32924172125172574,0.7205491580627258,0.0493488584327434,0.05732977073646661,0.995828950141314,1,1
S11_25,A021AD,33.03166049279691,66.9683395072031,0.5138307478095546,0.483128292103391,1.8340558875105666,3.7327195270514317,0.7503982849148795,0.11108139316949893,0.6253686852881221,8.040771164021168,0.023489583333333362,1.3446184605857086,0.9452641086617931,0.09658933619469096,0.11084908117934428,0.9743306157467012,1,2
S11_26,A021AD,34.514922232097796,65.48507776790217,0.5661598182843908,0.3491460722743096,1.3890256766764233,2.6163632124369633,0.9576809217360158,0.09617155654649129,0.43013869392384235,5.349733797082599,0.02383814102564105,0.9131296115967883,0.7331459138509203,0.07586744851398174,0.09568212694482586,0.9840426160546673,1,1
S11_27,A021AD,38.047525389491376,61.95247461050867,0.7486460758950954,0.22477815649186603,1.2592794180951021,2.186713904143872,0.2892884058436599,0.0677219776971296,0.3667771516716771,4.719586783123878,0.025555814676616908,0.3102105291193609,0.6248998613264299,0.0547910740166233,0.06754758138340802,0.9803947756382494,1,1
S11_28,A021AD,34.26762963969969,65.73237036030031,0.5579971616153601,0.2807999100390204,1.269119593365638,2.3647571762113504,0.292908814750111,0.06960428705040397,0.3811464144231548,6.666666666666666,0.033854166666666664,0.47044582319717354,0.7315332691908312,0.06506838870833564,0.06950948183485817,1.0,1,1
S11_29,A021AD,35.43773815422298,64.56226184577702,0.5938860925052953,0.6429947237010357,1.7201717164066623,3.2035100084881605,0.22310621442186707,0.055112492252225254,0.26442887272860743,5.136129495504495,0.02001953125,0.4750614110797711,0.6653688790388116,0.05592551384074499,0.054939463937526245,0.9933037460876369,1,2
S11_30,A021AD,35.20411024148426,64.79588975851576,0.6032762833932837,0.4767067492692194,1.4673659021458405,2.755546424652531,648.0820135861002,0.22501066127902933,0.25249640300247433,4.615888077825625,0.028286302860696513,882.4042353167087,0.683208573856041,0.21192386057532314,0.21937859071942914,0.9957327214104258,1,2
S11_5,A021AD,38.68441076464178,61.31558923535822,0.6934440128896335,0.2887383543498438,1.3975191340700002,2.2112093566099436,0.23419302133330094,0.06259513812997371,0.33069726759846274,4.956355403855398,0.029836309523809515,0.21938194836380007,0.6112516729461763,0.05048723450740191,0.06249233091603174,0.990156851801157,1,2
S11_6,A021AD,31.73144803660793,68.26855196339207,0.5030576234134521,0.19220586883999408,1.0695178252658184,2.276697175686262,0.5271053295804312,0.0741103605068598,0.37734504782482187,4.745267718445748,0.030686936936936964,0.47394753520868615,0.6599309445269835,0.05516318495884781,0.07380645658494925,0.9876599636406648,3,2
S11_7,A021AD,34.95040515556809,65.04959484443191,0.5923884279652253,0.1301553178414591,1.0494275490587315,1.9207568004904279,0.5024821515564476,0.07943037859577823,0.44942696682563255,5.197655008035443,0.034321581196581206,0.47082786811627975,0.6305120082449855,0.060804620326091526,0.07894178930536638,0.9733314036353795,1,2
S12_15,A01B22,40.923287573238596,59.07671242676141,0.8063745739893519,0.23363705153343342,1.4085739648240694,2.1167762415963263,0.5960681407858862,0.0689470973308328,0.32618521788732824,4.937594863983752,0.03009259259259256,0.7909537756010094,0.7032779309482508,0.06032993500776859,0.06845159611951246,0.9805687082681673,3,2
S12_16,A01B22,43.58455726003431,56.41544273996573,0.8936676606458295,0.24012005123000807,1.4601097649351389,1.9813776616129912,0.9255215345248353,0.06579802507686579,0.29098744368263213,4.754882046714081,0.029155685240963826,0.7981805220674812,0.7252894543810823,0.0578826632526719,0.06538296585924538,0.9931778629776806,3,2
S12_17,A01B22,40.94019309178769,59.05980690821234,0.8237163987654662,0.3066781131554577,1.5011821809355692,2.236711859521523,0.5610963829451686,0.0766282505115708,0.4321119316611672,5.469433602220492,0.028795252732240446,0.5029696652018797,0.7947140209592936,0.06872527769033784,0.07627788832721796,0.9848810219476601,1,2
S12_18,A01B22,38.50008610335505,61.49991389664498,0.6992024636763919,0.3696820664149487,1.5044467687894907,2.5002317452636977,0.8273909011809658,0.09347923315392533,0.43217241877311835,5.685683435488123,0.031606038411458266,0.9331458450297906,0.7820406905992369,0.07425236976651325,0.09324686807642059,0.9872630111041412,1,2
S12_19,A01B22,43.435692558241975,56.564307441758025,0.8846066047220205,0.3978666293664355,1.5512455459958638,2.016649405643122,0.21503967588140319,0.0479480233508307,0.19105700404786305,4.21686186595506,0.026471354166666673,0.1939394803808936,0.6882029642426253,0.043121000901515556,0.047682441902518954,0.992640713429005,1,2
S12_21,A01B22,40.51947102483787,59.48052897516208,0.7504920992777532,0.4153248306076042,1.6485226038468808,2.3946081800749623,31266.56700326947,1.9388402318264173,0.43561919959298046,5.714349099648393,0.026802743544600948,36530.78932588397,1.311547360632966,1.855156101407997,1.859246180535041,0.9908464606218265,3,2
S12_22,A01B22,38.470495513031565,61.52950448696842,0.7334004754212636,0.28189180750373477,1.3426773716411884,2.165189170730689,61.552672029794216,0.2006330518166338,0.38262761848526866,4.905975935941778,0.025741185897435903,94.9110616514057,0.7885460565352878,0.1844521442727375,0.1966635253324121,0.9932389322989786,1,2
S12_23,A01B22,45.45607432019485,54.543925679805135,0.92897901652996,0.2387367924684393,1.5120301268185454,1.7964311104449326,0.22215887429044684,0.044687199312888885,0.1739384609807562,4.004378491618617,0.02586410984848482,0.15681412163272093,0.6585860271882765,0.04055949557892094,0.044515625621730365,0.995555168562012,1,2
S12_27,A01B22,45.34638686234565,54.653613137654304,0.9158802289576997,0.29731352094816943,1.5735451785367094,1.9102920334932447,35.10572869504064,0.09345237934723663,0.2981019779159652,5.254052078264956,0.028785342261904774,24.229242687911118,0.7585075219639896,0.09096845938076059,0.0923803628396801,0.9876408619973626,1,2
S12_5,A01B22,37.94361078588849,62.05638921411144,0.7013772858232604,0.18016169565787746,1.1825486439724113,2.0008117996102066,0.15626515569891603,0.05270467386831489,0.23093804726714462,3.843643338143339,0.019609375,0.15815241093966917,0.6787053744341286,0.0420283880966469,0.05257300230263458,0.9925573811802405,3,3
S12_6,A01B22,41.6749965061655,58.32500349383454,0.838956850654125,0.2923880938954238,1.5388872350297604,2.1683113997272088,0.3593303104284787,0.06007401491086443,0.30255122815313495,4.949159568644858,0.02527573529411767,0.27208176415241414,0.7787432148135338,0.05380304852650309,0.059864981822260785,0.9922306394716742,3,2
S13_10,A0120B,31.208515827843446,68.79148417215656,0.4926706982569728,0.401837994400994,1.2836674620181212,2.6536934918183976,0.882734354227558,0.07003883689743712,0.41764210439689947,5.3875,0.03466796875,0.5511187929981485,0.8894733527445763,0.06302881474145412,0.06979417319142774,1.0,1,1
S13_14,A0120B,40.25733266907476,59.74266733092522,0.77696072220462,0.17432661023497367,1.3454068834816695,1.9672000354521546,6.032782363808108,0.1281484973269128,0.46753521118271,5.832523148148148,0.018373842592592584,4.415206752390318,0.6818314526698828,0.10788880124545658,0.12783565488852303,0.9616252321784058,3,2
S13_15,A0120B,39.12531255993161,60.8746874400684,0.7456232875104261,0.25020383723079453,1.5162847080597197,2.4213187636267848,0.7804911737758093,0.08123421806151397,0.48271928544038806,6.2822694027105745,0.02297794117647059,0.703027076091805,0.7334653496825904,0.08140375718577554,0.08063606473705914,0.9800466252728707,1,1
S13_16,A0120B,37.817665490605734,62.182334509394224,0.6792817547558465,0.23626261567968734,1.5324787057634695,2.5298506804373835,3.6319915556411964,0.11357288423588793,0.4851108867692066,6.493678886566817,0.025749820402298867,3.467340490986713,0.7937596942106095,0.10712721509060712,0.11227393074907206,0.9684865919551662,1,2
S13_17,A0120B,39.848496108347305,60.15150389165265,0.7448322975739883,0.19705534977297295,1.26384206102997,1.952120207674643,0.581308300822662,0.0748902349768495,0.41670609076466797,5.71983559206511,0.026483444940476192,0.49449907764928874,0.6299369849021333,0.06872758787715857,0.07445373949149817,0.9770023067588094,3,2
S13_18,A0120B,38.15480295855603,61.84519704144398,0.7004298768041711,0.3120670776049449,1.523986761158291,2.551228679910653,1.1680669642208368,0.08833085673808816,0.492529789872101,6.703838813303097,0.023846726190476203,1.0830089314346554,0.7640871990806549,0.08759989311758924,0.08786410385995237,0.9772657495879764,1,2
S13_19,A0120B,36.7818791602159,63.21812083978413,0.651243419691292,0.27061154818398153,1.3981657097095281,2.4926961387257873,0.8419202012124487,0.08632717373170715,0.4648241249601022,6.486349554441656,0.02455112390350878,0.736785524031901,0.7754299369702364,0.08028238894108561,0.08601471360361175,0.9752387008961085,1,2
S13_20,A0120B,37.61021523558703,62.38978476441295,0.6689046655690906,0.19758602974503903,1.3837489682702022,2.4311400736747832,1.1520228486006108,0.08148123818714129,0.4455967563203537,6.30407779431217,0.023986816406250038,0.9897664949839021,0.7204473517603073,0.08094083654175487,0.08111619845949482,0.9666705855448083,3,2
S13_21,A0120B,39.379950445035725,60.62004955496422,0.7648517392915378,0.2751136077332728,1.4460528851987577,2.268007308460715,8.071121736537012,0.09098819739795218,0.4134748346862405,6.004401250469037,0.029369212962963014,4.610489606382946,0.6729613352158066,0.08947955392313828,0.09022301836343713,0.98391030656717,1,2
S13_22,A0120B,35.40345679581564,64.59654320418429,0.6143612021754048,0.3961777634443306,1.4931017077750937,2.7552659748887836,0.7228167703426192,0.07944515579465929,0.44692942674265707,6.280442887324907,0.022003745318352093,0.6804736714955953,0.8118637172982235,0.07544256337431254,0.07919277737256467,0.9877386029153066,1,2
S13_25,A0120B,41.08958665708065,58.91041334291935,0.798506026634904,0.23120265620600192,1.4954158819941585,2.21234211629457,0.5503415413246256,0.0637736953893873,0.35410477225491266,5.574535927586522,0.026359437003968245,0.47671992921811707,0.6440825309950459,0.06349628978912193,0.06348299787422036,0.9852078236661581,1,2
S13_26,A0120B,36.0728725559892,63.92712744401082,0.616140609864748,0.21168711225836215,1.1970283080731183,2.288693962341203,0.8540225991471027,0.10225959644986668,0.47834828713884125,5.5838561560988005,0.022537530637254912,0.9659677228417652,0.719385693347578,0.0889135733247379,0.10152912236586605,0.9763559168526678,1,1
S13_5,A0120B,35.80133449862511,64.19866550137489,0.6152091838538638,0.2625687303952611,1.3766809358691456,2.5187675268778027,0.7800140909483237,0.08430649998537704,0.49666339071199517,5.998407974300833,0.02235863095238096,0.6303596221032953,0.770544773156368,0.07696299733206444,0.08390686678446767,0.9809527495140984,1,2
S13_6,A0120B,25.76675159624718,74.23324840375284,0.3554285672426553,0.0848585422625495,0.8911290531233786,2.7340435527884583,0.7218348933345577,0.11701952346199698,0.6345909650205315,6.091666666666667,0.025,0.8124401949026183,0.9141516833847576,0.0941143378998978,0.11613494228089097,0.9661017740429503,1,1
S13_7,A0120B,39.97432130056952,60.025678699430514,0.758781369754917,0.34056228358858104,1.5724719584288525,2.4041634612503042,1.9084048675287841,0.09742659283744905,0.5105465783643564,6.492447732905326,0.024617513020833343,1.5065225157464215,0.808126118400371,0.09187179773242464,0.09689771536555737,0.9789810191633173,1,1
S13_8,A0120B,35.72141917120494,64.27858082879503,0.6354015185936395,0.19093488558502003,1.3623322853494817,2.5550162080013155,0.5027184860393304,0.08152138237349107,0.4416322643375878,5.844285714285716,0.0271484375,0.644582596245288,0.7582102998972697,0.08116601787532733,0.08086672393189548,0.9772990818832069,3,2
S13_9,A0120B,33.90635343533808,66.09364656466188,0.5576625574421782,0.3797547795209567,1.516206919025798,3.0884158926882543,1.1374067715557847,0.10635216883763031,0.5910593136721812,6.866325914423733,0.023005831068840573,1.449242332055523,0.9063808490939946,0.09601086993565365,0.10595772472880921,0.9785357033171582,1,2
S14_10,A01B23,35.0126282974463,64.9873717025537,0.6023450904689488,0.34189668813710405,1.3191849440180188,2.5095352738790915,0.16845759607280597,0.05528490037748148,0.28499358717464296,4.753545034090952,0.03140968946540877,0.22691367050815475,0.6677165053818161,0.04574053394242251,0.05517121924179406,0.9926012460265948,3,2
S14_11,A01B23,37.35328403306221,62.64671596693786,0.6606286443457171,0.2694926414972872,1.3961240430354553,2.3902500644632854,3.4607971142898197,0.09897826918917264,0.32941075957281823,5.17258272493466,0.027513199200913226,5.715649098194889,0.7281645158782802,0.09368524101197653,0.09786915252160393,0.9711891452364386,1,2
S14_12,A01B23,36.669157415750355,63.33084258424975,0.6389497121603079,0.47307663406417183,1.5220618093338814,2.732439291369927,0.6083369520342039,0.06871271002162076,0.34559717893760256,5.760611536207576,0.033765388257575815,0.649133205603767,0.7154683737790313,0.06451204722061121,0.06848880378281812,0.9782737610249349,1,2
S14_13,A01B23,34.931490020509116,65.06850997949086,0.6043665620886491,0.1830383143017561,1.1643011563933043,2.156125838246306,0.3814381952039833,0.07402821200430396,0.3905103982899774,4.941129033475979,0.025364051870748305,0.3736050167799085,0.6336761637471989,0.06072363631748531,0.07356814579590422,0.9793782542782383,1,1
S14_14,A01B23,37.830998156483744,62.16900184351623,0.6617989523518367,0.3118200705317993,1.340181962306342,2.1123464785069976,0.35782719588652506,0.062223138367800704,0.26821555636166766,4.609601563361025,0.0297019675925926,0.26775946743834417,0.6289135916422187,0.04901143479508246,0.06201785563866364,0.9866023758763651,3,3
S14_15,A01B23,35.16114166173895,64.83885833826095,0.6166035876770491,0.32588310806082094,1.288893825594528,2.4550420063439446,2.030274585698802,0.08059631620543715,0.3862534034741543,5.292074741060751,0.029025607638888964,7.0766068666277855,0.6774663580319931,0.07122625105008602,0.08033717598851249,0.9840756616423231,1,2
S14_16,A01B23,36.19442895863878,63.80557104136122,0.607180900115896,0.35868818917107004,1.4606182546230282,2.6080662023665075,0.6470967366409944,0.07331319507595592,0.34324368533867305,4.891581100624621,0.028976690573770492,0.6091798357137675,0.7059804879371872,0.062425307794696516,0.07290247147822074,0.9816229293007954,1,1
S14_17,A01B23,38.686666627376624,61.31333337262345,0.6810135646079677,0.2905201766135886,1.3275920626732935,2.153153851390852,0.8263070429861541,0.08522659047262772,0.4130267339565107,5.339875896125898,0.02842588682432435,0.7579351302846064,0.7135251947248927,0.07447816130411848,0.08458898074114356,0.96960421883243,1,2
S14_18,A01B23,34.26291941033346,65.73708058966665,0.5562126655014693,0.5386084602260388,1.5714272719216862,2.9571478956919304,0.3328361187717652,0.0524156795617724,0.21585311635940793,4.658070961535849,0.031329180743243264,0.45606667016517993,0.6857623674668454,0.044076532675550485,0.05233369226379915,0.9944374035329893,1,1
S14_19,A01B23,35.82678977019139,64.1732102298086,0.640475834239979,0.1832557950380541,1.1417403513738442,2.130070622335228,0.4713246250793341,0.06643488705334694,0.32917501033242363,4.889015139656164,0.026331018518518524,0.5502072238356926,0.6524549759087755,0.05624581296015052,0.06616797290696821,0.9881156092371461,1,1
S14_20,A01B23,35.62551992403102,64.37448007596903,0.5993216287558943,0.19631286575964849,1.1998169583015637,2.1779317844151134,0.4339768573838639,0.07739868642912974,0.4333131943094554,5.196070497868442,0.026211115867579925,0.4123810149672659,0.6986015444039541,0.06427884851505336,0.07703472690705387,0.9725527087533479,1,1
S14_21,A01B23,39.27517250039426,60.72482749960565,0.7275586076929579,0.2514031484689647,1.368392405861989,2.2089926599420986,1.338765602155876,0.07712370992367988,0.3453581002484059,5.264452406176045,0.026381340579710123,1.1559482290837575,0.700679100517791,0.06902447272131268,0.07676554959640208,0.9774766642854319,1,2
S14_22,A01B23,39.17376338858342,60.82623661141656,0.7817207938412117,0.2625971468669299,1.2957223143278864,2.164193070592582,1.1139154856200404,0.07172315863220466,0.2733837445371229,4.8393989206846095,0.028766396604938283,0.8259433968159212,0.6356327408646609,0.06297767293425749,0.07122396793898018,0.9769726941369761,3,2
S14_23,A01B23,36.910114831280055,63.08988516871988,0.6579610129328695,0.1565454068985749,1.2049596238011664,2.1503893158053047,7.898024533868529,0.15958258102295372,0.3568534185458374,4.991695011337869,0.026088169642857158,12.071655233807784,0.7129079253145649,0.1326920338558056,0.1581018222631047,0.9781942186604171,3,2
S14_24,A01B23,41.32683112694792,58.67316887305208,0.8156902531792302,0.2492715983224036,1.4624360516382806,2.1159114740288567,2.9245920814073716,0.07695882849800728,0.30266963613820386,4.951623776996913,0.025944496268656744,2.528970218286808,0.6541744657802906,0.07085723793522015,0.07589303643393783,0.9803504919703964,1,2
S14_25,A01B23,42.275324866862775,57.72467513313723,0.8514801327924769,0.3482037984773052,1.4163338704837356,2.0355769235717234,92.84369665777929,0.30896403846453213,0.3260752316222511,5.649532656129878,0.027416087962962972,180.24654642288127,0.7075897123416164,0.2900246816803603,0.308794765635453,0.9816314864357862,1,2
S14_26,A01B23,36.00867896425134,63.991321035748655,0.6204252277311972,0.2513369132467473,1.191210092131354,2.1405784229929665,0.2948633009032056,0.05909665439253096,0.28705273138210335,4.407057147866393,0.026437952898550755,0.3115391900409734,0.5903907004184061,0.04950650136925609,0.058642449205370824,0.9829039931016785,1,2
