Mean,Std,Peak,Strong_Peak,Perc20,Perc80,QuartDev,Lab_sub,Start_time,end_time,Max,Min,dataQual,derivative,SessionID,SessionLabel,SessionLabel2,SessionLabel3,Device
0.186815763218,0.0116667505472,0,0,0.172839300871,0.194670829297,0.0198248445722,11,1553854423.75,1553854543.75,0.213247716373,0.16994785399,0,-0.000721664373046,S11_1,1,1,1,A010C3
0.170092513493,0.00856793845177,0,0,0.162102878799,0.179198213027,0.0116157075075,11,1553854483.75,1553854603.75,0.186525356937,0.157240250131,0,-0.000438904769494,S11_1,1,1,1,A010C3
0.163674203873,0.0100969875087,0.833333333333,0,0.15633184652,0.168559901922,0.0110045992283,11,1553854543.75,1553854663.75,0.185853989835,0.144419926408,0,0.000162656255636,S11_1,1,1,1,A010C3
0.167251357593,0.0188189577633,1.66666666667,0,0.152894950827,0.176672342134,0.0204603856069,11,1553854903.75,1553855023.75,0.219729683412,0.146298048046,0,0.000213076126924,S11_2,1,2,3,A010C3
0.195397666758,0.0335592957768,4.16666666667,0,0.161086613712,0.234116604857,0.0623543456693,11,1553854963.75,1553855083.75,0.261239501018,0.155475861533,0,0.00174807262956,S11_2,1,2,3,A010C3
0.242958798398,0.0444724549354,3.33333333333,0,0.200427137402,0.284885687614,0.0585138319579,11,1553855023.75,1553855143.75,0.302096622372,0.15093338732,0,0.00167422633959,S11_2,1,2,3,A010C3
0.267597098557,0.0243921487989,1.66666666667,0,0.244861947029,0.287571777549,0.0366367728086,11,1553855083.75,1553855203.75,0.311004507055,0.207734430754,0,0.000672326449724,S11_2,1,2,3,A010C3
0.264911652927,0.0281415735044,0.833333333333,0,0.239795052266,0.287513477262,0.0416457014946,11,1553855143.75,1553855263.75,0.315033095337,0.202546844256,0,0.000363868653453,S11_2,1,2,3,A010C3
0.284818832796,0.0306257865888,0,0,0.258061520808,0.311634529668,0.0459419864224,11,1553855203.75,1553855323.75,0.368885619221,0.214555695617,0,0.000756726242562,S11_2,1,2,3,A010C3
0.406649345505,0.159344147159,6.66666666667,0,0.300118248795,0.495368153869,0.150225598377,11,1553855263.75,1553855383.75,0.842305117339,0.255072940373,0,0.00880384501398,S11_2,1,2,3,A010C3
1.16270147407,0.740389330641,17.5,0,0.41399810991,2.08403074236,1.58260286471,11,1553855323.75,1553855443.75,2.58075968945,0.312956736388,0.0416666666667,0.0369344094369,S11_2,1,2,3,A010C3
2.52871723448,0.794184741766,17.5,0,1.80028053338,3.33816683046,1.29728963215,11,1553855383.75,1553855503.75,3.49721479521,1.10314991612,0,0.0383930759832,S11_2,1,2,3,A010C3
3.20099114366,0.198044440064,10.8333333333,0,2.96805064735,3.40060175708,0.400366795943,11,1553855443.75,1553855563.75,3.48314547516,2.85734708883,0,-0.00224827714583,S11_2,1,2,3,A010C3
3.01788031433,0.239594769164,11.6666666667,0,2.86915660704,3.18166908561,0.189858336216,11,1553855503.75,1553855623.75,3.71398414307,2.47396650761,0,-0.0206669605909,S11_2,1,2,3,A010C3
2.84792617452,0.155186636831,12.5,0,2.76742473589,2.95864728372,0.152145284677,11,1553855563.75,1553855683.75,3.30132240931,2.46135665479,0,-0.00780011500102,S11_2,1,2,3,A010C3
2.6802870017,0.260625300401,9.16666666667,0,2.30854807737,2.89012944674,0.417074847045,11,1553855623.75,1553855743.75,2.96092894912,2.19485347881,0,-0.0100424565637,S11_2,1,2,3,A010C3
2.40959774947,0.331291315844,11.6666666667,0,2.09177170607,2.77498217283,0.570253763446,11,1553855683.75,1553855803.75,3.12097804143,1.89992873891,0,-0.00499402629134,S11_2,1,2,3,A010C3
2.30365308511,0.311320597393,8.33333333333,0,2.02453466596,2.6365892225,0.489791416872,11,1553855743.75,1553855863.75,2.88090134705,1.88504094029,0,-0.00559418385745,S11_2,1,2,3,A010C3
0.937137994689,0.148957741406,0,0,0.849789884447,1.07575265015,0.195438251078,11,1553855983.75,1553856103.75,1.1651975975,0.533611985317,0,-0.00556325359338,S11_3,1,1,2,A010C3
0.838196903896,0.0901416486905,0,0,0.74594669824,0.943921468776,0.164462121366,11,1553856043.75,1553856163.75,1.00216546335,0.695554591752,0,-0.00511018119327,S11_3,1,1,2,A010C3
0.70168344478,0.0672662536976,0,0,0.636985041083,0.771462174027,0.115361553569,11,1553856103.75,1553856223.75,0.827234141335,0.590864289591,0,-0.00393949752907,S11_3,1,1,2,A010C3
0.599294333961,0.0515093210734,0,0,0.548866413373,0.653687977847,0.0902041186368,11,1553856163.75,1553856283.75,0.693506434837,0.52306484144,0,-0.00284069322328,S11_3,1,1,2,A010C3
0.511640330399,0.0541964897787,0.833333333333,0,0.462309185721,0.554750653146,0.0718242503276,11,1553856223.75,1553856343.75,0.58969811035,0.379848322323,0,-0.00172487033113,S11_3,1,1,2,A010C3
1.03778805142,0.324078600248,6.66666666667,0,0.680191335324,1.33395943828,0.627328730992,11,1553856463.75,1553856583.75,1.48014636322,0.578304938561,0,0.012022711063,S11_4,1,1,0,A010C3
1.34701724767,0.148822276981,10.8333333333,0,1.23259470937,1.4663480507,0.173926833341,11,1553856523.75,1553856643.75,1.72041077706,1.12919144436,0.0416666666667,0.00424965045093,S11_4,1,1,0,A010C3
1.77489823539,0.482983201916,13.3333333333,0,1.25683282124,2.15570806373,0.833912860607,11,1553856583.75,1553856703.75,2.84656511652,1.09844303026,0,0.0242533091839,S11_4,1,1,0,A010C3
2.57602409042,0.532037701665,14.1666666667,0,2.06976046479,3.12012464444,0.883407414871,11,1553856643.75,1553856763.75,3.67936095421,1.83819482159,0,0.00965091842838,S11_4,1,1,0,A010C3
0.173334834751,0.0030055788392,0,0,0.171435399416,0.175188109934,0.00325357461636,13,1552994974.75,1552995094.75,0.17921576511,0.166266518817,0,0.000215820771562,S13_1,1,1,1,A010C3
0.177646612799,0.00319215653778,0,0,0.174317102172,0.180527144079,0.00581535980272,13,1552995034.75,1552995154.75,0.18206497937,0.170818545738,0,0.000111107277732,S13_1,1,1,1,A010C3
0.185082199764,0.00759495699092,0,0,0.179518601477,0.194271345845,0.0111099059434,13,1552995094.75,1552995214.75,0.201840513184,0.177419378601,0,0.000371719527275,S13_1,1,1,1,A010C3
0.196356835442,0.00836476529878,0,0,0.187243028165,0.202707354617,0.01157205563,13,1552995154.75,1552995274.75,0.203380330183,0.177841725932,0,0.000406841841202,S13_1,1,1,1,A010C3
0.29333721954,0.0722088259809,0,0,0.22330428811,0.36979063129,0.130369357107,13,1552995334.75,1552995454.75,0.418249946305,0.183224253384,0,0.00391709488202,S13_2,1,2,3,A010C3
0.3937462185,0.0471719884066,0.833333333333,0,0.354544142067,0.429204111271,0.0623700451245,13,1552995394.75,1552995514.75,0.451552186609,0.285716524428,0,0.00275940652474,S13_2,1,2,3,A010C3
0.466185113745,0.0398569667503,0.833333333333,0,0.420577706371,0.514899513692,0.091883172633,13,1552995454.75,1552995574.75,0.525869315288,0.418036673955,0,0.00164420285025,S13_2,1,2,3,A010C3
0.517731812305,0.0218739492826,0,0,0.498609792267,0.534254249627,0.0192687781933,13,1552995514.75,1552995634.75,0.548893853249,0.451937938558,0,0.00161593191152,S13_2,1,2,3,A010C3
0.534417916026,0.0136903406012,1.66666666667,0,0.525128520396,0.54629518559,0.0142847609232,13,1552995574.75,1552995694.75,0.559983893162,0.477188669183,0,-0.000749469646969,S13_2,1,2,3,A010C3
0.538915056775,0.0473964574311,5,0,0.516184139386,0.561574077835,0.037127702131,13,1552995634.75,1552995754.75,0.631580327616,0.405877935214,0,0.00127461441283,S13_2,1,2,3,A010C3
0.630419261846,0.111606797284,9.16666666667,0,0.546493722462,0.715407011692,0.141997689591,13,1552995694.75,1552995814.75,0.865211812362,0.407729122222,0,0.00516400438682,S13_2,1,2,3,A010C3
0.824729893353,0.119797286226,10,0,0.671726208643,0.9503006531,0.245257666392,13,1552995754.75,1552995874.75,0.976976752687,0.63476337443,0,0.00563693356637,S13_2,1,2,3,A010C3
1.03032859452,0.114195215305,10,0,0.918044731397,1.11205395026,0.171844504523,13,1552995814.75,1552995934.75,1.27360397186,0.877702808089,0,0.0065983527295,S13_2,1,2,3,A010C3
1.28703006648,0.171602758264,10,0,1.10762803511,1.44106647455,0.306616574486,13,1552995874.75,1552995994.75,1.58381407635,1.02155535278,0,0.00887008777216,S13_2,1,2,3,A010C3
1.56248321291,0.140037033253,11.6666666667,0,1.41762160627,1.70580218646,0.224582759174,13,1552995934.75,1552996054.75,1.82908912935,1.35307428586,0,0.00793358072483,S13_2,1,2,3,A010C3
1.76524009345,0.102764025901,11.6666666667,0,1.61937634731,1.85133782871,0.20544030055,13,1552995994.75,1552996114.75,1.87106148912,1.55928580971,0,0.00486660804275,S13_2,1,2,3,A010C3
1.80570672882,0.057284474545,4.16666666667,0,1.74267670718,1.85090828757,0.0924978593612,13,1552996054.75,1552996174.75,1.87244655151,1.65444384482,0,-0.00320424224384,S13_2,1,2,3,A010C3
1.72474444255,0.059282973693,5,0,1.66928759349,1.78259325652,0.0828475442529,13,1552996114.75,1552996234.75,1.84460097779,1.62263230807,0,-0.00283172496962,S13_2,1,2,3,A010C3
1.6787654692,0.0427812507599,9.16666666667,0,1.6332363544,1.72489520523,0.0773923212173,13,1552996174.75,1552996294.75,1.75983279937,1.61724741412,0,0.000457967881173,S13_2,1,2,3,A010C3
0.933140754668,0.0683456535928,0.833333333333,0,0.863259377437,0.990729493704,0.0898690631525,13,1552996534.75,1552996654.75,1.09079867521,0.823040913749,0,-0.00446262935775,S13_3,1,1,2,A010C3
0.82570251028,0.0583685552332,0,0,0.764473029776,0.889341766124,0.1046556038,13,1552996594.75,1552996714.75,0.935655601977,0.734947865757,0,-0.00334512893699,S13_3,1,1,2,A010C3
0.731956633551,0.049801679072,0,0,0.679040057655,0.78209538839,0.0853758249039,13,1552996654.75,1552996774.75,0.820962532564,0.647587087029,0,-0.00288959075891,S13_3,1,1,2,A010C3
0.656914811275,0.0376864295277,0,0,0.615201985572,0.693618382002,0.0625974107308,13,1552996714.75,1552996834.75,0.735220771609,0.606543293269,0,-0.00210155332707,S13_3,1,1,2,A010C3
0.589737695141,0.0455701204109,0.833333333333,0,0.537015021748,0.631149581246,0.0649500643923,13,1552996774.75,1552996894.75,0.647223571315,0.482658755003,0,-0.00274274693854,S13_3,1,1,2,A010C3
0.751302011507,0.17512378409,6.66666666667,0,0.59614649838,0.993275066303,0.367923905437,13,1552997014.75,1552997134.75,1.0366334948,0.569978064453,0,0.00724633580278,S13_4,1,2,0,A010C3
0.749168283869,0.552802616922,9.16666666667,0,0.648180630462,1.08433371702,0.365868459706,13,1552997074.75,1552997194.75,1.28144484244,-0.886800678738,0,0.0102064761419,S13_4,1,2,0,A010C3
1.04979758816,0.715299580281,10,0,0.708731167954,1.56782251538,0.502231726853,13,1552997134.75,1552997254.75,1.65688358835,-0.945534400926,0.166666666667,0.00754549022644,S13_4,1,2,0,A010C3
1.55815923714,0.139089038111,11.6666666667,0,1.43606440345,1.66960421141,0.19873290634,13,1552997194.75,1552997314.75,1.83135129242,1.20223664054,0,0.00571890302227,S13_4,1,2,0,A010C3
1.54074812688,0.201443151835,12.5,0,1.33503620148,1.7260634251,0.300510545215,13,1552997254.75,1552997374.75,1.81190430418,1.08507812791,0,-0.00465646903462,S13_4,1,2,0,A010C3
0.151647987925,0.0192546061148,0,0,0.13676207837,0.164045356353,0.0241087420144,3,1552997916.25,1552998036.25,0.197522323945,0.123496944719,0,0.000268902985642,S3_1,3,2,1,A010C3
0.163613588207,0.0242846580186,0,0,0.140860469613,0.189240123358,0.0356391505219,3,1552997976.25,1552998096.25,0.21507234228,0.123561109245,0,0.000794149603482,S3_1,3,2,1,A010C3
0.179941872958,0.0164203144998,0,0,0.164320713862,0.194086616665,0.0283417297223,3,1552998036.25,1552998156.25,0.234047929297,0.157250805697,0,-0.00115285447807,S3_1,3,2,1,A010C3
0.184337570252,0.0225469031843,0.833333333333,0,0.16518830388,0.198036552385,0.0297060450138,3,1552998096.25,1552998216.25,0.226333597602,0.135871914459,0,0.000487278437998,S3_1,3,2,1,A010C3
0.200129392807,0.0251339790207,0.833333333333,0,0.171082023491,0.21639689232,0.0375536714403,3,1552998456.25,1552998576.25,0.246350446628,0.15508172667,0,-0.000504580248166,S3_2,1,2,3,A010C3
0.198752513348,0.0182261449964,0.833333333333,0,0.179518666137,0.214692729203,0.0269028595405,3,1552998516.25,1552998636.25,0.218458219911,0.157521847452,0,-4.43519659128E-05,S3_2,1,2,3,A010C3
0.201928239892,0.0172652141627,0,0,0.200435284686,0.210967375152,0.00724658724633,3,1552998576.25,1552998696.25,0.225531995926,0.151452597698,0,0.000198331120263,S3_2,1,2,3,A010C3
0.228581506266,0.0192639981727,0,0,0.206480823238,0.250244033533,0.0419707628037,3,1552998636.25,1552998756.25,0.256524849554,0.202982192376,0,0.000655811691808,S3_2,1,2,3,A010C3
0.260539098064,0.0224699963837,0.833333333333,0,0.246865636798,0.271077795053,0.0181181681736,3,1552998696.25,1552998816.25,0.331925462766,0.227911305959,0,0.00173356928012,S3_2,1,2,3,A010C3
0.306817895843,0.0358871774973,1.66666666667,0,0.26406501491,0.338762891415,0.0674830215632,3,1552998756.25,1552998876.25,0.373062938049,0.253572430988,0,0.00156228313764,S3_2,1,2,3,A010C3
0.343520305613,0.0136241211191,1.66666666667,0,0.332348698778,0.353729926834,0.0170409092144,3,1552998816.25,1552998936.25,0.373130146973,0.316650786036,0,0.000252604148263,S3_2,1,2,3,A010C3
0.339773323245,0.0171055731889,1.66666666667,0,0.321776363098,0.353055878059,0.0237586173253,3,1552998876.25,1552998996.25,0.364060287074,0.303935637087,0,-0.000106114191882,S3_2,1,2,3,A010C3
0.341304300156,0.0183247393718,1.66666666667,0,0.320831366308,0.357218471419,0.0291947925691,3,1552998936.25,1552999056.25,0.364878247747,0.303673734076,0,-0.000214363929459,S3_2,1,2,3,A010C3
0.351282583537,0.010111837955,0.833333333333,0,0.34109750246,0.359282867834,0.0141350219202,3,1552998996.25,1552999116.25,0.379313528149,0.334776178674,0,0.000604885003787,S3_2,1,2,3,A010C3
0.358211435188,0.0157617937874,0,0,0.346244469669,0.364794078612,0.00948512617901,3,1552999056.25,1552999176.25,0.396000018034,0.335118963501,0,0.000214278285942,S3_2,1,2,3,A010C3
0.359853782667,0.0153143501946,0.833333333333,0,0.351408201028,0.370608150283,0.00981219468267,3,1552999116.25,1552999236.25,0.395548665695,0.322610911989,0,-0.00102494603961,S3_2,1,2,3,A010C3
0.350000318597,0.0109093503022,1.66666666667,0,0.342399754606,0.357435420093,0.0139730606274,3,1552999176.25,1552999296.25,0.374947583764,0.328457081464,0,0.000155914748398,S3_2,1,2,3,A010C3
0.361194649952,0.014779807177,0.833333333333,0,0.343787942409,0.376941346681,0.0295205287673,3,1552999236.25,1552999356.25,0.383973134276,0.334659040762,0,0.000401319043634,S3_2,1,2,3,A010C3
0.344966052,0.031518736013,0.833333333333,0,0.304659276625,0.376733083964,0.0664966740705,3,1552999296.25,1552999416.25,0.384034040999,0.302626626042,0,-0.000816833574927,S3_2,1,2,3,A010C3
0.278819699268,0.012280643817,0,0,0.266281901199,0.291867249763,0.0215032254895,3,1552999476.25,1552999596.25,0.298554577848,0.257629090235,0,-0.000212097618334,S3_3,1,2,2,A010C3
0.275193919316,0.00956647667282,0,0,0.26890926125,0.279409535609,0.00863353517136,3,1552999536.25,1552999656.25,0.29856321143,0.257629305308,0,3.27837293241E-05,S3_3,1,2,2,A010C3
0.27609719394,0.0032251676616,0,0,0.272888405713,0.278988721546,0.00439108080499,3,1552999596.25,1552999716.25,0.280310763977,0.268898867769,0,3.26436912545E-05,S3_3,1,2,2,A010C3
0.27685991482,0.00728505207614,0,0,0.275361157531,0.280599538693,0.00389858741245,3,1552999656.25,1552999776.25,0.284686447478,0.242970301884,0,-0.000364228738186,S3_3,1,2,2,A010C3
0.244592606334,0.0460595433499,0.833333333333,0,0.226926520717,0.280789330668,0.0515979993183,3,1552999716.25,1552999836.25,0.284437694731,0.112544491316,0,-0.000749497728207,S3_3,1,2,2,A010C3
0.138851704087,0.202221808798,1.66666666667,0,0.0430021681342,0.292399047699,0.124913345628,3,1552999896.25,1553000016.25,0.306395275605,-0.396073782715,0,-0.00137651276692,S3_4,1,1,0,A010C3
0.165611305652,0.162439378941,3.33333333333,0,0.155331691541,0.249975702379,0.0438076171451,3,1552999956.25,1553000076.25,0.444357603859,-0.384106045358,0.0416666666667,-0.00126677989754,S3_4,1,1,0,A010C3
0.639019142095,0.96363836404,10,0.833333333333,0.196456491455,1.1812295477,0.606535137613,3,1553000016.25,1553000136.25,3.23326634311,-1.08595375302,0,-0.00168555171132,S3_4,1,1,0,A010C3
1.50744790446,1.30334279729,17.5,0.833333333333,0.397812848839,2.76355854388,2.23544235253,3,1553000076.25,1553000196.25,3.87339154938,-1.01604154488,0.125,0.0347496266212,S3_4,1,1,0,A010C3
0.323105501447,0.0443572817773,0,0,0.278449296898,0.371283105995,0.0726998516115,12,1553857554.25,1553857674.25,0.408691023867,0.269028630046,0,-0.00224229541364,S12_1,1,2,1,A010C3
0.283569525844,0.0113215416108,0,0,0.271547462052,0.291810304132,0.0183440541685,12,1553857614.25,1553857734.25,0.304779097637,0.26691602119,0,-0.000188697276268,S12_1,1,2,1,A010C3
0.273867503153,0.0118733775046,0,0,0.262094259616,0.287186320073,0.0158892411924,12,1553857674.25,1553857794.25,0.291710444857,0.248413457083,0,9.24694614428E-05,S12_1,1,2,1,A010C3
0.267134371057,0.0139595749101,0,0,0.250698471963,0.279734793949,0.026579136458,12,1553857734.25,1553857854.25,0.290552952484,0.243512536563,0,-0.000670497081486,S12_1,1,2,1,A010C3
0.253555464026,0.0197960356771,0.833333333333,0,0.233495664825,0.280568936298,0.0393313854953,12,1553857794.25,1553857914.25,0.290027547548,0.230432159994,0,-0.000296120841281,S12_1,1,2,1,A010C3
0.229062760228,0.00867539602828,1.66666666667,0,0.219892198751,0.237210007198,0.0149131113399,12,1553858514.25,1553858634.25,0.247156852627,0.21433555562,0,4.73799535923E-05,S12_2,3,2,3,A010C3
0.2286381555,0.00636093072442,0.833333333333,0,0.221667529136,0.234192640954,0.0108933731688,12,1553858574.25,1553858694.25,0.242932285088,0.216765049225,0,-0.000141816796897,S12_2,3,2,3,A010C3
0.240828005667,0.0172630618144,0.833333333333,0,0.22518254542,0.255144760641,0.0249612089179,12,1553858634.25,1553858754.25,0.278356473421,0.216852804115,0,0.00075464843513,S12_2,3,2,3,A010C3
0.26319192791,0.0223208390537,0.833333333333,0,0.241788578193,0.282186953853,0.0319155933135,12,1553858694.25,1553858814.25,0.313873322363,0.225722032469,0,0.000163463134512,S12_2,3,2,3,A010C3
0.630265879597,0.490065967079,13.3333333333,0,0.260305597444,1.18622141326,0.762414912744,12,1553858754.25,1553858874.25,1.76680140058,0.239748839302,0.0416666666667,0.024908509561,S12_2,3,2,3,A010C3
1.52909706852,0.699087525971,22.5,0,0.837491088074,2.18828255635,0.994901394831,12,1553858814.25,1553858934.25,2.94048513336,0.341997665679,0,0.0433081244614,S12_2,3,2,3,A010C3
2.28929808853,0.431446032539,18.3333333333,0,1.86738588069,2.71626126011,0.68449920505,12,1553858874.25,1553858994.25,3.35178273081,1.47475952779,0.0833333333333,0.0167817628161,S12_2,3,2,3,A010C3
2.13023351636,0.65654468781,19.1666666667,0,1.34550366449,2.75714792389,1.18053757106,12,1553858934.25,1553859054.25,3.53644479659,1.12788278639,0,-0.0238304970851,S12_2,3,2,3,A010C3
2.18134894428,0.743679824567,15.8333333333,0,1.32609018447,2.9392858753,1.29073432812,12,1553858994.25,1553859114.25,4.03095072418,1.09463133044,0.0416666666667,-0.0187864262986,S12_2,3,2,3,A010C3
2.56489189508,0.450399764457,7.5,0,2.25790324845,2.85614208754,0.478331913603,12,1553859054.25,1553859174.25,3.67299481627,1.60853450058,0,-0.0261754653856,S12_2,3,2,3,A010C3
